bug_id,feature,severity,status,date_reported,date_resolved,platform,region,assigned_team,bug_type,milestone,priority_level,days_to_resolve
2537,Seasons,Low,Resolved,2024-05-05,2024-05-18,Mac,North America,Graphics,Mods & Custom Content,M3,Medium,13.0
2538,World Map,Low,Won't Fix,2024-05-24,2024-06-10,Xbox,Africa,Build Mode,Audio,M3,Low,17.0
2539,Tutorial,Medium,Investigating,2025-01-29,,Pc,Asia,LiveOps,Audio,M3,Medium,
2540,Multiplayer,Medium,Resolved,2024-10-03,2024-10-27,Xbox,South America,Audio,Graphics,M1,Medium,24.0
2541,Tutorial,High,Won't Fix,2024-06-02,2024-07-02,Pc,Oceania,Graphics,Mods & Custom Content,M2,High,30.0
2542,Bug Fixes,Low,Resolved,2025-02-25,2025-03-02,Playstation,Oceania,LiveOps,UI,M5,High,5.0
2543,Skills,Low,Resolved,2024-09-26,2024-10-01,Pc,Oceania,Audio,Graphics,M3,High,5.0
2544,Expansion Pack,Low,Won't Fix,2024-04-18,2024-04-24,Playstation,Europe,UI/UX,Performance,M4,Medium,6.0
2545,UI,High,Resolved,2025-04-03,2025-04-25,Xbox,Africa,Expansion Pack,UI,M1,Medium,22.0
2546,UI,Medium,Resolved,2024-07-01,2024-07-05,Pc,Asia,Audio,Expansion Pack,M3,Low,4.0
2547,Social Interactions,High,Resolved,2024-12-26,2025-01-04,Xbox,Europe,Expansion Pack,Gameplay,M6,Low,9.0
2548,Occults,High,Resolved,2024-06-05,2024-06-13,Playstation,Asia,CAS,Network,M1,Low,8.0
2549,Live Mode,Medium,Resolved,2024-12-11,2024-12-13,Playstation,North America,UI/UX,Mods & Custom Content,M6,High,2.0
2550,UI,Medium,Resolved,2024-06-15,2024-07-12,Pc,South America,Audio,Mods & Custom Content,M2,Medium,27.0
2551,Aging System,Low,Resolved,2025-03-25,2025-04-09,Pc,Europe,UI/UX,Network,M7,Medium,15.0
2552,Multiplayer,High,In Progress,2024-07-27,,Playstation,North America,Audio,Expansion Pack,M1,Medium,
2553,Aging System,Low,Won't Fix,2024-12-13,2024-12-30,Pc,Africa,LiveOps,Expansion Pack,M5,Low,17.0
2554,UI,Critical,Resolved,2024-07-18,2024-08-01,Playstation,North America,Platform,Mods & Custom Content,M1,Medium,14.0
2555,Bug Fixes,Medium,Resolved,2024-09-01,2024-09-12,Mac,Oceania,Platform,Mods & Custom Content,M2,Medium,11.0
2556,Graphics,Low,Won't Fix,2025-03-14,2025-03-20,Mac,Africa,LiveOps,Audio,M5,Medium,6.0
2557,Mods & Custom Content,Low,Investigating,2024-06-17,,Playstation,Africa,Build Mode,Expansion Pack,M3,Medium,
2558,Multiplayer,High,New,2024-09-10,,Mac,North America,Build Mode,Audio,M2,Medium,
2559,Multiplayer,Medium,Resolved,2024-08-07,2024-08-22,Pc,North America,Expansion Pack,Audio,M5,Low,15.0
2560,Live Mode,Medium,Resolved,2024-12-29,2025-01-07,Mac,Oceania,CAS,UI,M4,High,9.0
2561,Create-a-Sim,Medium,Resolved,2024-07-12,2024-08-11,Mac,Oceania,Graphics,Mods & Custom Content,M1,Medium,30.0
2562,Bug Fixes,Low,Resolved,2024-12-13,2024-12-14,Xbox,Africa,Audio,Expansion Pack,M7,High,1.0
2563,Graphics,High,In Progress,2024-12-31,,Pc,South America,Audio,Gameplay,M6,Low,
2564,Mods & Custom Content,Low,Resolved,2024-04-18,2024-04-26,Mac,South America,UI/UX,Network,M4,Low,8.0
2565,Build Mode,Low,Resolved,2024-10-09,2024-11-03,Xbox,South America,LiveOps,Mods & Custom Content,M6,Low,25.0
2566,Live Mode,Low,In Progress,2024-06-05,,Mac,North America,CAS,Audio,M3,Low,
2567,Mods & Custom Content,High,New,2024-07-09,,Xbox,Oceania,Build Mode,Mods & Custom Content,M5,Medium,
2568,World Map,Medium,In Progress,2024-12-22,,Pc,Europe,Expansion Pack,Expansion Pack,M4,Medium,
2569,Audio,Low,Resolved,2024-04-21,2024-05-12,Mac,Asia,Platform,Mods & Custom Content,M6,Medium,21.0
2570,Mods & Custom Content,Low,Resolved,2024-12-28,2025-01-15,Xbox,Africa,UI/UX,Graphics,M1,High,18.0
2571,Aging System,Low,Investigating,2025-02-11,,Pc,Asia,UI/UX,UI,M2,Low,
2572,Mods & Custom Content,Low,Resolved,2025-04-14,2025-05-02,Mac,Africa,Audio,Network,M7,Low,18.0
2573,Live Mode,High,Resolved,2024-09-19,2024-10-07,Xbox,Africa,UI/UX,Expansion Pack,M2,Medium,18.0
2574,Live Mode,Medium,Resolved,2024-06-05,2024-06-23,Xbox,Europe,Platform,Graphics,M4,Medium,18.0
2575,Social Interactions,Medium,Resolved,2024-05-13,2024-05-23,Pc,North America,LiveOps,Network,M2,Low,10.0
2576,Pets,Critical,Resolved,2024-09-05,2024-09-09,Xbox,North America,Platform,UI,M3,Medium,4.0
2577,Occults,High,New,2025-01-10,,Playstation,North America,Audio,UI,M4,Low,
2578,Bug Fixes,High,Resolved,2024-05-25,2024-06-19,Playstation,Oceania,CAS,Network,M3,High,25.0
2579,Aspirations,Low,Resolved,2024-08-10,2024-08-26,Xbox,North America,Audio,Mods & Custom Content,M4,Medium,16.0
2580,Expansion Pack,Medium,Resolved,2025-03-06,2025-03-21,Xbox,Europe,Platform,UI,M5,Medium,15.0
2581,Aspirations,Critical,Resolved,2024-06-07,2024-07-01,Xbox,Africa,Build Mode,Graphics,M3,Medium,24.0
2582,Seasons,Medium,Resolved,2025-01-26,2025-01-30,Playstation,North America,Audio,Performance,M2,Medium,4.0
2583,World Map,Medium,In Progress,2025-01-18,,Pc,Asia,CAS,Expansion Pack,M4,Low,
2584,World Map,Critical,Resolved,2024-06-05,2024-06-29,Pc,North America,Graphics,Expansion Pack,M7,Low,24.0
2585,Skills,Low,Resolved,2025-04-16,2025-05-07,Mac,North America,Platform,Expansion Pack,M2,High,21.0
2586,Audio,Low,Resolved,2024-06-09,2024-06-25,Xbox,Africa,Platform,Mods & Custom Content,M1,Low,16.0
2587,Build Mode,Low,Won't Fix,2024-10-29,2024-11-23,Mac,South America,Build Mode,Expansion Pack,M6,Low,25.0
2588,Bug Fixes,Critical,In Progress,2024-04-21,,Mac,Oceania,UI/UX,Performance,M4,High,
2589,Live Mode,Low,Resolved,2024-12-11,2024-12-31,Playstation,North America,Platform,Performance,M5,Low,20.0
2590,Multiplayer,Low,Resolved,2024-09-26,2024-10-02,Pc,Africa,Build Mode,Graphics,M1,Medium,6.0
2591,Aspirations,Medium,Resolved,2025-01-07,2025-01-26,Xbox,Asia,Graphics,Audio,M7,Medium,19.0
2592,Aging System,Medium,Investigating,2024-12-03,,Pc,Asia,Audio,Performance,M1,Medium,
2593,Careers,Critical,Resolved,2024-06-12,2024-06-30,Playstation,Africa,UI/UX,Gameplay,M1,Medium,18.0
2594,Careers,Medium,Resolved,2024-09-15,2024-10-06,Mac,North America,Platform,UI,M7,Low,21.0
2595,Aging System,High,Resolved,2024-12-25,2025-01-06,Xbox,North America,Platform,Audio,M5,Medium,12.0
2596,Live Mode,Medium,Resolved,2025-02-26,2025-03-16,Mac,Africa,LiveOps,Expansion Pack,M5,High,18.0
2597,Graphics,Medium,Resolved,2024-05-19,2024-05-21,Pc,South America,UI/UX,Expansion Pack,M4,Medium,2.0
2598,Aspirations,Low,Resolved,2024-05-24,2024-06-16,Mac,South America,UI/UX,UI,M1,Medium,23.0
2599,Bug Fixes,Low,New,2025-01-18,,Pc,Asia,LiveOps,UI,M4,Medium,
2600,Seasons,High,Resolved,2024-11-19,2024-12-13,Mac,Asia,Platform,UI,M6,Medium,24.0
2601,Mods & Custom Content,Medium,Resolved,2024-09-05,2024-09-30,Playstation,Oceania,Build Mode,Performance,M2,High,25.0
2602,Aging System,High,Resolved,2025-04-05,2025-05-04,Pc,Africa,Audio,Network,M5,High,29.0
2603,Audio,High,Resolved,2024-08-11,2024-09-04,Xbox,Europe,UI/UX,Performance,M6,Low,24.0
2604,Occults,Low,New,2024-06-08,,Playstation,Asia,CAS,Gameplay,M7,Low,
2605,Expansion Pack,Low,Resolved,2024-07-28,2024-08-06,Mac,North America,Build Mode,Graphics,M7,High,9.0
2606,Careers,High,Resolved,2024-05-18,2024-06-04,Pc,Oceania,Platform,Audio,M3,High,17.0
2607,Audio,Critical,Resolved,2024-11-06,2024-11-21,Pc,Africa,Audio,Gameplay,M4,Medium,15.0
2608,Live Mode,Medium,Resolved,2024-11-23,2024-11-30,Pc,North America,Build Mode,UI,M5,Medium,7.0
2609,Pets,Medium,Investigating,2024-11-26,,Pc,South America,Build Mode,Audio,M1,Medium,
2610,Multiplayer,High,Resolved,2025-01-28,2025-02-02,Playstation,North America,Build Mode,Graphics,M4,Medium,5.0
2611,Careers,Low,Resolved,2024-12-26,2025-01-19,Pc,North America,UI/UX,Audio,M3,Low,24.0
2612,Audio,Low,Resolved,2025-02-22,2025-03-12,Pc,Europe,CAS,UI,M7,High,18.0
2613,Aging System,Medium,Resolved,2024-12-14,2025-01-06,Pc,North America,Platform,Gameplay,M3,Medium,23.0
2614,World Map,Low,Resolved,2024-08-06,2024-08-26,Xbox,Asia,Build Mode,Gameplay,M2,Medium,20.0
2615,World Map,High,Resolved,2024-10-24,2024-11-20,Pc,Oceania,LiveOps,Performance,M4,High,27.0
2616,Build Mode,Medium,Resolved,2024-10-21,2024-11-17,Playstation,South America,Expansion Pack,Audio,M2,Medium,27.0
2617,Multiplayer,Low,Resolved,2025-01-16,2025-01-22,Xbox,Oceania,Platform,Expansion Pack,M5,Medium,6.0
2618,Multiplayer,Medium,Investigating,2024-08-04,,Mac,Europe,Platform,Gameplay,M5,Low,
2619,Occults,High,Investigating,2024-05-07,,Mac,Africa,LiveOps,UI,M7,Medium,
2620,Mods & Custom Content,Low,Resolved,2025-03-12,2025-04-02,Xbox,South America,Audio,UI,M3,Medium,21.0
2621,Occults,Medium,Resolved,2025-04-02,2025-04-12,Mac,Asia,Build Mode,Mods & Custom Content,M3,Low,10.0
2622,Social Interactions,Critical,Investigating,2024-10-16,,Playstation,Oceania,LiveOps,Expansion Pack,M7,High,
2623,UI,High,New,2024-05-29,,Mac,South America,Audio,Network,M3,Low,
2624,Build Mode,Medium,Resolved,2024-10-17,2024-10-28,Playstation,Europe,Expansion Pack,Audio,M4,High,11.0
2625,Social Interactions,High,New,2024-11-21,,Xbox,Asia,Expansion Pack,UI,M3,Medium,
2626,Careers,Low,Investigating,2024-10-28,,Xbox,North America,Build Mode,Graphics,M1,Medium,
2627,Occults,Medium,Resolved,2025-04-10,2025-04-21,Xbox,Europe,CAS,Audio,M6,Medium,11.0
2628,Social Interactions,Medium,Resolved,2025-04-14,2025-05-06,Playstation,South America,LiveOps,Expansion Pack,M6,Low,22.0
2629,Social Interactions,Medium,Resolved,2025-03-25,2025-04-22,Pc,Asia,Graphics,Gameplay,M1,Low,28.0
2630,Aging System,Low,Resolved,2024-06-05,2024-07-01,Xbox,South America,Expansion Pack,Expansion Pack,M4,Medium,26.0
2631,Seasons,Medium,Resolved,2025-02-27,2025-03-10,Pc,Oceania,UI/UX,Expansion Pack,M4,Medium,11.0
2632,Multiplayer,Low,Resolved,2024-11-12,2024-12-11,Mac,Asia,Platform,Network,M1,High,29.0
2633,Build Mode,Medium,New,2024-08-29,,Xbox,South America,Build Mode,Mods & Custom Content,M3,Medium,
2634,Audio,Critical,Resolved,2024-12-23,2025-01-15,Xbox,North America,Graphics,Performance,M3,High,23.0
2635,Careers,Low,Resolved,2025-01-22,2025-01-24,Mac,Africa,Expansion Pack,Mods & Custom Content,M4,Medium,2.0
2636,Seasons,Critical,Resolved,2025-04-02,2025-04-30,Pc,Oceania,Platform,UI,M5,Medium,28.0
2637,Occults,High,Resolved,2025-01-24,2025-02-18,Xbox,Europe,Expansion Pack,Network,M2,Low,25.0
2638,Live Mode,High,New,2024-04-24,,Mac,South America,Platform,Network,M1,High,
2639,World Map,Medium,Resolved,2024-05-12,2024-05-19,Playstation,Europe,Graphics,Mods & Custom Content,M3,Medium,7.0
2640,Aspirations,Low,Resolved,2024-07-22,2024-07-24,Mac,North America,Build Mode,Expansion Pack,M2,Low,2.0
2641,Audio,Medium,Resolved,2024-05-02,2024-05-09,Xbox,Oceania,Build Mode,UI,M1,Medium,7.0
2642,Skills,Medium,Resolved,2024-05-10,2024-05-15,Xbox,North America,Graphics,Graphics,M4,High,5.0
2643,World Map,Low,In Progress,2025-01-31,,Playstation,South America,Graphics,Expansion Pack,M2,Medium,
2644,Aspirations,Medium,New,2024-10-20,,Playstation,Oceania,LiveOps,Mods & Custom Content,M7,Medium,
2645,Tutorial,Low,Resolved,2024-12-04,2024-12-29,Playstation,Oceania,Build Mode,Audio,M7,Medium,25.0
2646,Graphics,Medium,Resolved,2024-10-18,2024-11-06,Xbox,Asia,LiveOps,UI,M4,Medium,19.0
2647,Audio,High,Resolved,2024-09-17,2024-10-03,Pc,South America,Platform,Mods & Custom Content,M3,Low,16.0
2648,Live Mode,Low,Resolved,2024-12-30,2025-01-11,Xbox,Europe,Build Mode,Graphics,M5,Medium,12.0
2649,Bug Fixes,High,Resolved,2024-05-18,2024-06-08,Pc,South America,Expansion Pack,Expansion Pack,M3,Medium,21.0
2650,Audio,Low,Resolved,2024-10-31,2024-11-24,Playstation,Oceania,Platform,Network,M2,Medium,24.0
2651,Mods & Custom Content,Critical,Resolved,2024-11-29,2024-12-06,Xbox,North America,LiveOps,Graphics,M3,Medium,7.0
2652,Live Mode,Low,Investigating,2024-07-28,,Mac,Asia,Expansion Pack,Expansion Pack,M1,Low,
2653,Bug Fixes,High,Resolved,2024-08-09,2024-08-29,Playstation,North America,UI/UX,Gameplay,M6,High,20.0
2654,Audio,Medium,Won't Fix,2024-10-22,2024-11-15,Pc,Asia,CAS,Mods & Custom Content,M4,Medium,24.0
2655,Social Interactions,Medium,Resolved,2024-07-01,2024-07-22,Pc,Asia,Graphics,Expansion Pack,M4,Medium,21.0
2656,Occults,High,In Progress,2025-02-07,,Pc,Oceania,Expansion Pack,Performance,M3,Medium,
2657,Build Mode,Medium,Investigating,2024-10-31,,Pc,Asia,Audio,UI,M6,Low,
2658,Pets,Medium,Resolved,2024-09-08,2024-09-27,Playstation,North America,Expansion Pack,Audio,M7,Medium,19.0
2659,Mods & Custom Content,Low,Resolved,2024-12-06,2024-12-24,Pc,Asia,UI/UX,UI,M1,Medium,18.0
2660,Aging System,High,Resolved,2025-02-17,2025-02-27,Mac,Africa,UI/UX,Audio,M4,Medium,10.0
2661,World Map,High,Resolved,2024-12-23,2024-12-29,Mac,North America,Build Mode,Network,M5,Low,6.0
2662,Multiplayer,Critical,Resolved,2024-05-12,2024-06-11,Mac,Africa,Graphics,UI,M7,Medium,30.0
2663,Social Interactions,Medium,Resolved,2024-12-29,2025-01-28,Xbox,South America,CAS,Gameplay,M2,Low,30.0
2664,Graphics,Low,Resolved,2025-01-10,2025-01-22,Playstation,Africa,Expansion Pack,UI,M3,High,12.0
2665,Occults,High,In Progress,2025-02-21,,Playstation,Europe,Expansion Pack,Performance,M6,Low,
2666,Tutorial,High,Resolved,2024-05-09,2024-05-20,Pc,Africa,CAS,Gameplay,M2,High,11.0
2667,Seasons,High,Resolved,2024-05-19,2024-06-01,Pc,South America,Graphics,Network,M7,Medium,13.0
2668,Expansion Pack,Medium,Won't Fix,2024-09-24,2024-10-01,Playstation,Africa,UI/UX,Graphics,M6,Low,7.0
2669,Audio,High,Resolved,2024-09-30,2024-10-18,Mac,Asia,Audio,Performance,M3,High,18.0
2670,Bug Fixes,Medium,Resolved,2024-11-26,2024-12-16,Mac,North America,UI/UX,Performance,M1,Medium,20.0
2671,Live Mode,Critical,Resolved,2024-08-09,2024-09-07,Playstation,Oceania,Platform,Gameplay,M2,Low,29.0
2672,Graphics,High,Resolved,2025-01-14,2025-02-04,Pc,Asia,Build Mode,Graphics,M2,Low,21.0
2673,Occults,Low,Resolved,2025-01-14,2025-01-15,Pc,North America,Platform,Network,M5,Medium,1.0
2674,Social Interactions,High,Resolved,2024-05-31,2024-06-11,Xbox,Europe,CAS,Network,M3,Low,11.0
2675,Expansion Pack,Low,Resolved,2025-01-02,2025-01-08,Playstation,Asia,Audio,Graphics,M4,Medium,6.0
2676,Expansion Pack,Low,Won't Fix,2024-12-30,2025-01-19,Pc,Oceania,Platform,Expansion Pack,M6,Medium,20.0
2677,Seasons,Medium,Resolved,2024-06-16,2024-07-15,Mac,Oceania,CAS,Performance,M7,Medium,29.0
2678,Seasons,Critical,Resolved,2025-04-01,2025-04-06,Mac,Oceania,UI/UX,Mods & Custom Content,M3,High,5.0
2679,Tutorial,Medium,Resolved,2024-10-26,2024-11-16,Xbox,Europe,LiveOps,UI,M6,Low,21.0
2680,Build Mode,Low,Resolved,2025-01-29,2025-02-28,Mac,Europe,Expansion Pack,Mods & Custom Content,M2,Medium,30.0
2681,Graphics,Low,Resolved,2025-01-06,2025-01-21,Pc,North America,Graphics,Audio,M5,Medium,15.0
2682,Graphics,Medium,Resolved,2024-06-18,2024-06-23,Pc,Europe,Expansion Pack,Gameplay,M3,Medium,5.0
2683,Careers,Medium,In Progress,2024-06-03,,Pc,Oceania,Audio,Expansion Pack,M1,High,
2684,Multiplayer,Low,Resolved,2025-01-28,2025-02-15,Xbox,Asia,CAS,Mods & Custom Content,M3,Medium,18.0
2685,Tutorial,Critical,Investigating,2024-07-25,,Pc,Oceania,LiveOps,Audio,M7,Low,
2686,Careers,Medium,Resolved,2025-03-08,2025-04-01,Playstation,Europe,LiveOps,Gameplay,M4,Medium,24.0
2687,Mods & Custom Content,Low,Investigating,2025-01-25,,Xbox,Africa,Graphics,Expansion Pack,M3,Medium,
2688,Tutorial,High,In Progress,2024-04-28,,Pc,Europe,Platform,Graphics,M4,Medium,
2689,Bug Fixes,Low,New,2025-02-07,,Pc,North America,Build Mode,Expansion Pack,M1,High,
2690,Aging System,Critical,Resolved,2024-07-26,2024-08-14,Pc,Africa,LiveOps,UI,M5,Low,19.0
2691,Audio,High,Resolved,2024-05-11,2024-06-05,Playstation,Oceania,Build Mode,Performance,M6,Medium,25.0
2692,Expansion Pack,Low,Resolved,2025-01-03,2025-01-22,Pc,Asia,Build Mode,Audio,M4,Low,19.0
2693,Social Interactions,Medium,Resolved,2024-11-15,2024-11-27,Pc,Africa,Expansion Pack,UI,M2,Medium,12.0
2694,Audio,High,Resolved,2024-05-16,2024-05-17,Xbox,Oceania,Platform,Network,M4,Medium,1.0
2695,Occults,Medium,Resolved,2024-10-01,2024-10-30,Mac,Africa,Audio,Graphics,M7,Medium,29.0
2696,Graphics,Low,Resolved,2024-08-27,2024-09-01,Playstation,South America,CAS,Expansion Pack,M4,High,5.0
2697,Aspirations,Low,Resolved,2024-10-17,2024-11-03,Mac,South America,CAS,Audio,M5,Medium,17.0
2698,UI,Low,Resolved,2024-11-11,2024-11-22,Mac,North America,Graphics,Network,M3,Medium,11.0
2699,Seasons,High,Resolved,2024-08-30,2024-09-19,Xbox,Asia,Graphics,Audio,M1,High,20.0
2700,Seasons,Low,Resolved,2024-07-20,2024-08-10,Mac,South America,Graphics,Network,M7,Low,21.0
2701,Tutorial,Medium,Resolved,2024-05-25,2024-05-29,Playstation,Asia,Build Mode,Audio,M5,Medium,4.0
2702,Social Interactions,Low,Resolved,2024-11-14,2024-11-17,Pc,Africa,Platform,Mods & Custom Content,M5,Medium,3.0
2703,Create-a-Sim,Medium,Resolved,2025-01-07,2025-01-31,Mac,Asia,Audio,Graphics,M7,Low,24.0
2704,Careers,Medium,Resolved,2024-07-10,2024-08-06,Mac,Europe,CAS,Performance,M2,Medium,27.0
2705,World Map,High,Resolved,2024-10-21,2024-11-16,Mac,South America,Platform,Expansion Pack,M5,Low,26.0
2706,Create-a-Sim,Critical,Resolved,2024-05-04,2024-05-29,Pc,Asia,LiveOps,UI,M2,High,25.0
2707,Careers,High,Resolved,2025-02-27,2025-03-02,Xbox,Oceania,Build Mode,Network,M7,High,3.0
2708,Skills,Low,Resolved,2024-07-16,2024-08-09,Playstation,South America,LiveOps,Network,M2,Medium,24.0
2709,Social Interactions,Medium,New,2024-10-07,,Playstation,Oceania,Platform,Performance,M4,Low,
2710,World Map,Medium,Resolved,2024-09-05,2024-09-29,Pc,North America,Audio,Network,M4,Medium,24.0
2711,Seasons,Low,Resolved,2024-06-11,2024-07-03,Pc,Europe,UI/UX,Network,M3,Medium,22.0
2712,Graphics,Medium,Investigating,2025-03-24,,Pc,Oceania,Graphics,Mods & Custom Content,M3,High,
2713,Aspirations,Low,Won't Fix,2025-02-25,2025-02-28,Playstation,Europe,Expansion Pack,Expansion Pack,M4,Medium,3.0
2714,Aging System,Medium,Resolved,2024-11-06,2024-11-30,Pc,South America,Expansion Pack,Gameplay,M6,Medium,24.0
2715,Tutorial,Medium,Won't Fix,2025-03-18,2025-04-06,Xbox,South America,Expansion Pack,Network,M1,Low,19.0
2716,World Map,Medium,Resolved,2025-01-14,2025-01-23,Mac,Asia,Build Mode,Gameplay,M4,High,9.0
2717,UI,Medium,Resolved,2024-09-18,2024-09-24,Playstation,Oceania,Graphics,Audio,M4,Medium,6.0
2718,Create-a-Sim,Medium,Resolved,2024-08-13,2024-09-07,Playstation,Asia,CAS,Audio,M6,Medium,25.0
2719,Social Interactions,Medium,Resolved,2024-09-17,2024-10-14,Xbox,North America,Expansion Pack,Expansion Pack,M7,Medium,27.0
2720,Bug Fixes,Low,In Progress,2025-01-06,,Pc,South America,Platform,UI,M3,High,
2721,Aging System,Low,Resolved,2024-07-26,2024-08-07,Pc,Oceania,LiveOps,Gameplay,M1,High,12.0
2722,UI,High,Resolved,2024-05-16,2024-05-31,Playstation,Europe,UI/UX,Audio,M6,Medium,15.0
2723,Aging System,Critical,Won't Fix,2024-09-01,2024-09-13,Playstation,South America,CAS,Gameplay,M2,Medium,12.0
2724,World Map,Low,Resolved,2024-10-18,2024-11-11,Playstation,Oceania,Expansion Pack,Mods & Custom Content,M2,Medium,24.0
2725,Occults,Low,Resolved,2025-03-14,2025-03-22,Playstation,Asia,LiveOps,Network,M4,Medium,8.0
2726,Seasons,Low,Resolved,2024-06-22,2024-07-08,Xbox,South America,LiveOps,Performance,M7,High,16.0
2727,Expansion Pack,High,Resolved,2025-02-06,2025-03-08,Xbox,Europe,Build Mode,UI,M6,Medium,30.0
2728,Build Mode,Low,Resolved,2025-04-12,2025-05-03,Xbox,North America,CAS,Expansion Pack,M7,Medium,21.0
2729,Expansion Pack,Low,Investigating,2025-04-02,,Xbox,Oceania,Graphics,UI,M3,Low,
2730,Create-a-Sim,Medium,Resolved,2024-05-13,2024-05-24,Mac,South America,CAS,Network,M6,Medium,11.0
2731,Tutorial,High,Resolved,2024-10-05,2024-10-20,Pc,North America,UI/UX,Mods & Custom Content,M3,Medium,15.0
2732,Expansion Pack,Medium,Resolved,2024-07-30,2024-08-27,Pc,South America,Graphics,Audio,M5,Low,28.0
2733,Seasons,Low,Resolved,2025-02-21,2025-03-16,Pc,South America,Audio,Gameplay,M6,Medium,23.0
2734,Occults,High,Resolved,2024-08-15,2024-09-09,Xbox,South America,Platform,UI,M3,High,25.0
2735,Skills,High,Won't Fix,2024-11-06,2024-11-22,Playstation,Oceania,Platform,Graphics,M4,Low,16.0
2736,Audio,High,Resolved,2024-04-20,2024-05-08,Mac,Europe,Expansion Pack,Gameplay,M7,Low,18.0
2737,Tutorial,Medium,Resolved,2024-06-30,2024-07-09,Playstation,Europe,Graphics,Audio,M5,Low,9.0
2738,Careers,Medium,Won't Fix,2024-11-10,2024-12-02,Xbox,South America,UI/UX,Audio,M5,High,22.0
2739,Build Mode,Medium,Resolved,2024-08-07,2024-09-01,Xbox,Oceania,Build Mode,Network,M7,Medium,25.0
2740,Mods & Custom Content,Low,Investigating,2024-12-01,,Pc,Africa,Audio,Network,M2,High,
2741,Pets,High,Resolved,2024-10-04,2024-10-12,Playstation,Oceania,UI/UX,Performance,M5,High,8.0
2742,Expansion Pack,Low,Won't Fix,2024-11-20,2024-12-04,Mac,Oceania,Audio,UI,M7,High,14.0
2743,Careers,High,Resolved,2024-10-15,2024-11-05,Xbox,North America,UI/UX,Mods & Custom Content,M7,Medium,21.0
2744,Tutorial,High,Resolved,2025-01-25,2025-01-30,Xbox,Asia,Graphics,Audio,M6,Medium,5.0
2745,Multiplayer,Low,Resolved,2024-06-28,2024-07-10,Playstation,Asia,CAS,Gameplay,M1,Medium,12.0
2746,Careers,Low,Resolved,2025-03-13,2025-04-05,Xbox,South America,Build Mode,Graphics,M6,Medium,23.0
2747,Occults,Low,Resolved,2025-01-21,2025-02-08,Mac,South America,Platform,Audio,M7,Low,18.0
2748,Live Mode,Low,Resolved,2024-07-16,2024-07-25,Mac,Europe,LiveOps,Gameplay,M3,Medium,9.0
2749,Create-a-Sim,High,Resolved,2024-04-20,2024-04-28,Pc,Europe,Graphics,Performance,M5,Low,8.0
2750,Pets,High,Resolved,2024-09-15,2024-09-22,Xbox,Asia,Graphics,Mods & Custom Content,M1,Medium,7.0
2751,Pets,Medium,Resolved,2024-07-12,2024-07-26,Mac,South America,Platform,Performance,M6,Medium,14.0
2752,Live Mode,Medium,Resolved,2024-08-22,2024-09-05,Mac,North America,Graphics,Performance,M1,Low,14.0
2753,Create-a-Sim,Medium,Resolved,2025-02-19,2025-03-08,Pc,Africa,Platform,UI,M1,Low,17.0
2754,World Map,Medium,New,2025-03-05,,Xbox,Asia,Platform,Mods & Custom Content,M3,Low,
2755,UI,Medium,Resolved,2025-04-01,2025-04-14,Pc,South America,CAS,Graphics,M5,Medium,13.0
2756,World Map,Low,Resolved,2024-04-18,2024-05-09,Pc,Oceania,Graphics,Graphics,M1,Medium,21.0
2757,Expansion Pack,Low,Resolved,2024-12-14,2024-12-26,Mac,Africa,Platform,Mods & Custom Content,M1,Medium,12.0
2758,Live Mode,Medium,Won't Fix,2025-02-22,2025-03-05,Xbox,Oceania,Audio,Network,M2,Medium,11.0
2759,Bug Fixes,High,Resolved,2025-01-09,2025-01-15,Pc,Africa,Graphics,Network,M7,Low,6.0
